#Genus,Species,Strain,NCBI accession,From,To,BGC type,On contig edge,Most similar known cluster,Similarity in %,MIBiG BGC-ID,Results URL,Download URL
Streptococcus,pneumoniae,SMRU106,NZ_NANR01000008.1,6934,17231,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_NANR01000008.1/6934-17231,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002081035.1/NZ_NANR01000008/1/6934/17231
Streptococcus,pneumoniae,SMRU106,NZ_NANR01000009.1,32828,45927,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_NANR01000009.1/32828-45927,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002081035.1/NZ_NANR01000009/1/32828/45927
Streptococcus,suis,EA1832.92,NZ_AQQB01000033.1,0,7715,bacteriocin,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_AQQB01000033.1/0-7715,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000478745.1/NZ_AQQB01000033/1/0/7715
Streptococcus,suis,EA1832.92,NZ_AQQB01000039.1,0,17242,t3pks,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_AQQB01000039.1/0-17242,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000478745.1/NZ_AQQB01000039/1/0/17242
Streptococcus,suis,EA1832.92,NZ_AQQB01000055.1,5255,15501,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_AQQB01000055.1/5255-15501,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000478745.1/NZ_AQQB01000055/1/5255/15501
Streptococcus,suis,EA1832.92,NZ_AQQB01000068.1,0,11465,lanthipeptide,TRUE,suicin 3908,88,BGC0001787,https://antismash-db.secondarymetabolites.org/go/NZ_AQQB01000068.1/0-11465,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000478745.1/NZ_AQQB01000068/1/0/11465
Streptococcus,suis,EA1832.92,NZ_AQQB01000074.1,0,4203,bacteriocin,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_AQQB01000074.1/0-4203,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000478745.1/NZ_AQQB01000074/1/0/4203
Streptococcus,pneumoniae,SMRU106,NZ_LR216050.1,20089,35114,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_LR216050.1/20089-35114,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900692935.1/NZ_LR216050/1/20089/35114
Streptococcus,pneumoniae,SMRU106,NZ_LR216050.1,439174,452738,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_LR216050.1/439174-452738,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900692935.1/NZ_LR216050/1/439174/452738
Streptococcus,pneumoniae,SMRU106,NZ_LR216050.1,1550402,1591575,t3pks,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_LR216050.1/1550402-1591575,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900692935.1/NZ_LR216050/1/1550402/1591575
Streptococcus,pneumoniae,SMRU106,NZ_LR216050.1,1772127,1782424,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_LR216050.1/1772127-1782424,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900692935.1/NZ_LR216050/1/1772127/1782424
Streptococcus,pneumoniae,SMRU106,NZ_FZDX01000011.1,43529,57612,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FZDX01000011.1/43529-57612,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900195065.1/NZ_FZDX01000011/1/43529/57612
Streptococcus,pneumoniae,SMRU106,NZ_FZDX01000007.1,0,21895,t3pks,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FZDX01000007.1/0-21895,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900195065.1/NZ_FZDX01000007/1/0/21895
Streptococcus,pneumoniae,SMRU106,NZ_FZDX01000012.1,34910,52844,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FZDX01000012.1/34910-52844,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900195065.1/NZ_FZDX01000012/1/34910/52844
Streptococcus,pneumoniae,SMRU106,NZ_FZDX01000021.1,26520,36290,bacteriocin,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FZDX01000021.1/26520-36290,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900195065.1/NZ_FZDX01000021/1/26520/36290
Streptococcus,pneumoniae,SMRU106,NZ_FZDX01000018.1,0,20589,lanthipeptide,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FZDX01000018.1/0-20589,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900195065.1/NZ_FZDX01000018/1/0/20589
Streptococcus,pneumoniae,SMRU106,NZ_NANT01000001.1,127815,168988,t3pks,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_NANT01000001.1/127815-168988,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002081065.1/NZ_NANT01000001/1/127815/168988
Streptococcus,pneumoniae,SMRU106,NZ_NANT01000010.1,18733,28215,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_NANT01000010.1/18733-28215,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002081065.1/NZ_NANT01000010/1/18733/28215
Streptococcus,pneumoniae,SMRU106,NZ_NANT01000010.1,52572,62869,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_NANT01000010.1/52572-62869,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002081065.1/NZ_NANT01000010/1/52572/62869
Streptococcus,pneumoniae,SMRU106,NZ_NANT01000020.1,7686,17917,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_NANT01000020.1/7686-17917,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002081065.1/NZ_NANT01000020/1/7686/17917
Streptococcus,pneumoniae,SMRU106,NZ_NANT01000021.1,32,13131,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_NANT01000021.1/32-13131,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002081065.1/NZ_NANT01000021/1/32/13131
Streptococcus,sobrinus,SL1,NZ_CP029490.1,36440,46300,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CP029490.1/36440-46300,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003172995.1/NZ_CP029490/1/36440/46300
Streptococcus,sobrinus,SL1,NZ_CP029490.1,502622,527021,lap - thiopeptide hybrid,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CP029490.1/502622-527021,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003172995.1/NZ_CP029490/1/502622/527021
Streptococcus,pneumoniae,SMRU106,NZ_NANT01000045.1,913,6415,bacteriocin,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_NANT01000045.1/913-6415,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002081065.1/NZ_NANT01000045/1/913/6415
Streptococcus,pneumoniae,SMRU106,NZ_NANT01000046.1,0,5850,bacteriocin,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_NANT01000046.1/0-5850,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002081065.1/NZ_NANT01000046/1/0/5850
Streptococcus,sobrinus,SL1,NZ_CP029490.1,958815,971152,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CP029490.1/958815-971152,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003172995.1/NZ_CP029490/1/958815/971152
Streptococcus,sobrinus,SL1,NZ_CP029490.1,1609985,1621234,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CP029490.1/1609985-1621234,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003172995.1/NZ_CP029490/1/1609985/1621234
Streptococcus,sobrinus,SL1,NZ_CP029490.1,1884639,1894709,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CP029490.1/1884639-1894709,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003172995.1/NZ_CP029490/1/1884639/1894709
Streptococcus,sobrinus,SL1,NZ_CP029490.1,2130195,2140423,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CP029490.1/2130195-2140423,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003172995.1/NZ_CP029490/1/2130195/2140423
Streptococcus,pyogenes,NS53,NZ_LS483356.1,425677,435707,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_LS483356.1/425677-435707,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900475165.1/NZ_LS483356/1/425677/435707
Streptococcus,pyogenes,NS53,NZ_LS483356.1,582288,605672,bacteriocin - lap hybrid,FALSE,streptolysin S,100,BGC0000566,https://antismash-db.secondarymetabolites.org/go/NZ_LS483356.1/582288-605672,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900475165.1/NZ_LS483356/1/582288/605672
Streptococcus,pneumoniae,SMRU106,NZ_CKAL01000005.1,94764,116718,t3pks,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CKAL01000005.1/94764-116718,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001152905.1/NZ_CKAL01000005/1/94764/116718
Streptococcus,pyogenes,NS53,NZ_LS483356.1,704572,745748,t3pks,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_LS483356.1/704572-745748,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900475165.1/NZ_LS483356/1/704572/745748
Streptococcus,pneumoniae,SMRU106,NZ_CKAL01000006.1,10149,20446,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CKAL01000006.1/10149-20446,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001152905.1/NZ_CKAL01000006/1/10149/20446
Streptococcus,pneumoniae,SMRU106,NZ_CKAL01000007.1,117,18832,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CKAL01000007.1/117-18832,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001152905.1/NZ_CKAL01000007/1/117/18832
Streptococcus,pneumoniae,SMRU106,NZ_CKAL01000007.1,71072,89010,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CKAL01000007.1/71072-89010,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001152905.1/NZ_CKAL01000007/1/71072/89010
Streptococcus,pneumoniae,SMRU106,NZ_CKAB01000006.1,55166,73407,lanthipeptide,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CKAB01000006.1/55166-73407,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001108985.1/NZ_CKAB01000006/1/55166/73407
Streptococcus,pneumoniae,SMRU106,NZ_CKAB01000014.1,42643,50154,bacteriocin,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CKAB01000014.1/42643-50154,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001108985.1/NZ_CKAB01000014/1/42643/50154
Streptococcus,pneumoniae,SMRU106,NZ_CKAB01000020.1,23318,45054,t3pks,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CKAB01000020.1/23318-45054,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001108985.1/NZ_CKAB01000020/1/23318/45054
Streptococcus,pneumoniae,SMRU106,NZ_CKAB01000024.1,19006,29303,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CKAB01000024.1/19006-29303,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001108985.1/NZ_CKAB01000024/1/19006/29303
Streptococcus,pneumoniae,SMRU106,NZ_CKAB01000030.1,2400,12697,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CKAB01000030.1/2400-12697,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001108985.1/NZ_CKAB01000030/1/2400/12697
Streptococcus,pneumoniae,SMRU106,NZ_CKAB01000033.1,0,11358,bacteriocin,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CKAB01000033.1/0-11358,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001108985.1/NZ_CKAB01000033/1/0/11358
Streptococcus,pneumoniae,SMRU106,NZ_CKAB01000037.1,0,7365,bacteriocin,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CKAB01000037.1/0-7365,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001108985.1/NZ_CKAB01000037/1/0/7365
Streptococcus,pneumoniae,SMRU106,NZ_CKAB01000043.1,0,6133,bacteriocin,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CKAB01000043.1/0-6133,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001108985.1/NZ_CKAB01000043/1/0/6133
Streptococcus,pneumoniae,SMRU106,NZ_CKAB01000061.1,0,5866,bacteriocin,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CKAB01000061.1/0-5866,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001108985.1/NZ_CKAB01000061/1/0/5866
Streptococcus,salivarius,None,NZ_QRSW01000019.1,7033,34477,lap,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_QRSW01000019.1/7033-34477,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003457695.1/NZ_QRSW01000019/1/7033/34477
Streptococcus,salivarius,None,NZ_QRSW01000003.1,102340,114437,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_QRSW01000003.1/102340-114437,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003457695.1/NZ_QRSW01000003/1/102340/114437
Streptococcus,salivarius,None,NZ_QRSW01000004.1,71981,82278,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_QRSW01000004.1/71981-82278,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003457695.1/NZ_QRSW01000004/1/71981/82278
Streptococcus,salivarius,None,NZ_QRSW01000005.1,63703,104870,t3pks,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_QRSW01000005.1/63703-104870,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003457695.1/NZ_QRSW01000005/1/63703/104870
Streptococcus,salivarius,None,NZ_QRSW01000009.1,1994,20837,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_QRSW01000009.1/1994-20837,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003457695.1/NZ_QRSW01000009/1/1994/20837
Streptococcus,suis,TL13,NC_021213.1,1433961,1475116,t3pks,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NC_021213.1/1433961-1475116,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000390245.1/NC_021213/1/1433961/1475116
Streptococcus,suis,TL13,NC_021213.1,1818123,1830343,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NC_021213.1/1818123-1830343,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000390245.1/NC_021213/1/1818123/1830343
Streptococcus,pyogenes,NS53,NZ_CAAIES010000002.1,118502,130383,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CAAIES010000002.1/118502-130383,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900988965.1/NZ_CAAIES010000002/1/118502/130383
Streptococcus,pyogenes,NS53,NZ_CAAIES010000002.1,178562,201346,lanthipeptide,FALSE,streptococcin A-FF22,100,BGC0000557,https://antismash-db.secondarymetabolites.org/go/NZ_CAAIES010000002.1/178562-201346,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900988965.1/NZ_CAAIES010000002/1/178562/201346
Streptococcus,pyogenes,NS53,NZ_CAAIES010000006.1,87030,128206,t3pks,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CAAIES010000006.1/87030-128206,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900988965.1/NZ_CAAIES010000006/1/87030/128206
Streptococcus,pyogenes,NS53,NZ_CAAIES010000010.1,23088,38706,bacteriocin - lap hybrid,TRUE,streptolysin S,100,BGC0000566,https://antismash-db.secondarymetabolites.org/go/NZ_CAAIES010000010.1/23088-38706,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900988965.1/NZ_CAAIES010000010/1/23088/38706
Streptococcus,pneumoniae,SMRU106,NZ_FIWO01000001.1,253569,266668,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FIWO01000001.1/253569-266668,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900065855.1/NZ_FIWO01000001/1/253569/266668
Streptococcus,pneumoniae,SMRU106,NZ_FIWO01000002.1,43917,54214,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FIWO01000002.1/43917-54214,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900065855.1/NZ_FIWO01000002/1/43917/54214
Streptococcus,pneumoniae,SMRU106,NZ_FIWO01000004.1,0,21701,t3pks,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FIWO01000004.1/0-21701,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900065855.1/NZ_FIWO01000004/1/0/21701
Streptococcus,pneumoniae,SMRU106,NZ_FIWO01000006.1,80389,90737,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FIWO01000006.1/80389-90737,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900065855.1/NZ_FIWO01000006/1/80389/90737
Streptococcus,pneumoniae,SMRU106,NZ_FIWO01000007.1,78274,91431,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FIWO01000007.1/78274-91431,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900065855.1/NZ_FIWO01000007/1/78274/91431
Streptococcus,anginosus,1001175st1_H11,NZ_CP012805.1,172398,213571,t3pks,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CP012805.1/172398-213571,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001412635.1/NZ_CP012805/1/172398/213571
Streptococcus,anginosus,1001175st1_H11,NZ_CP012805.1,556013,575142,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CP012805.1/556013-575142,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001412635.1/NZ_CP012805/1/556013/575142
Streptococcus,Unclassified,HSISS1,NZ_CM002132.1,217342,227802,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CM002132.1/217342-227802,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000448645.1/NZ_CM002132/1/217342/227802
Streptococcus,Unclassified,HSISS1,NZ_CM002132.1,341849,351202,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CM002132.1/341849-351202,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000448645.1/NZ_CM002132/1/341849/351202
Streptococcus,Unclassified,HSISS1,NZ_CM002132.1,416114,436098,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CM002132.1/416114-436098,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000448645.1/NZ_CM002132/1/416114/436098
Streptococcus,Unclassified,HSISS1,NZ_CM002132.1,1682852,1724019,t3pks,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CM002132.1/1682852-1724019,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000448645.1/NZ_CM002132/1/1682852/1724019
